probe_id	orf_id	wormbase_id	gene_symbol
cea2.i.25794	F35H10.3	WBGene00018069	
cea2.i.26481	F53B2.3	WBGene00009955	eak-4
cea2.i.26579	F56C4.2	WBGene00010145	
cea2.i.27280	K07A9.3	WBGene00019462	
cea2.i.27366	K08D12.2	WBGene00019536	rpi-2
cea2.i.28021	T02D1.7	WBGene00011373	
cea2.i.28145	T05E11.2	WBGene00011479	
cea2.i.28802	W03B1.7	WBGene00020976	oac-51
cea2.i.28884	W08D2.3	WBGene00012340	dct-15
cea2.i.29850	Y38H8A.2	WBGene00012636	
cea2.i.30756	Y57G11C.1	WBGene00001818	haf-8
cea2.i.31506	Y9C9A.6	WBGene00006212	str-168
cea2.i.31586	ZK1251.2	WBGene00002090	ins-7
cea2.i.32217	C01G10.4	WBGene00007231	
cea2.i.32319	C02E7.8	WBGene00015341	
cea2.i.32871	C09H5.6	WBGene00006180	str-131
cea2.i.32986	C12D5.11	WBGene00015712	sre-11
cea2.i.33608	C18D4.9	WBGene00007678	srz-90
cea2.i.33749	C24B9.12	WBGene00005219	srg-62
cea2.i.34401	C41G6.3	WBGene00005762	srw-15
cea2.i.35013	C50H2.6	WBGene00008242	ceh-75
cea2.i.35116	C53A5.5	WBGene00008265	kcnl-4
cea2.i.35788	F02D8.2	WBGene00001701	grd-12
cea2.i.35897	F07C4.13	WBGene00005411	srh-200
cea2.i.36402	F13A2.6	WBGene00017415	
cea2.i.36482	F14D7.1	WBGene00008788	
cea2.i.37138	F20G2.5	WBGene00008988	
cea2.i.37261	F21D9.8	WBGene00009021	
cea2.i.37992	F31D4.6	WBGene00006622	try-4
cea2.i.38069	F31F4.18	WBGene00005452	srh-246
cea2.i.38716	F40A3.2	WBGene00018217	
cea2.i.38852	F40F9.8	WBGene00009585	cal-7
cea2.i.39408	F47H4.11	WBGene00009841	fbxa-134
cea2.i.39497	F48G7.3	WBGene00003673	nhr-83
cea2.i.40139	F57G4.1	WBGene00010206	
cea2.i.40230	F58D12.3	WBGene00010250	
cea2.i.40829	K01D12.8	WBGene00010467	
cea2.i.40922	K02H11.3	WBGene00006265	str-236
cea2.i.41464	K08H10.6	WBGene00010698	
cea2.i.41544	K09D9.8	WBGene00005234	srh-8
cea2.i.42290	R04B5.9	WBGene00011006	ugt-47
cea2.i.42376	R07B5.6	WBGene00005699	sru-36
cea2.i.43128	R90.3	WBGene00011285	ttr-28
cea2.i.43258	T01G5.6	WBGene00011341	
cea2.i.43930	T06E8.2	WBGene00011544	
cea2.i.44035	T08G3.1	WBGene00006083	str-15
cea2.i.44719	T19C4.2	WBGene00005196	srg-39
cea2.i.44832	T20B3.12	WBGene00011852	clec-26
cea2.i.45456	T27C5.1	WBGene00005339	srh-120
cea2.i.45537	T28C12.2	WBGene00020889	
cea2.i.46200	Y113G7B.6	WBGene00013757	fbxa-113
cea2.i.46290	Y116F11B.9	WBGene00013825	
cea2.i.47031	Y40B10B.2	WBGene00005603	srj-15
cea2.i.47129	Y43F8B.5	WBGene00012816	scl-21
cea2.i.47716	Y59A8B.12	WBGene00013349	
cea2.i.47795	Y5H2B.3	WBGene00021165	
cea2.i.48459	ZC196.1	WBGene00022545	
cea2.i.48573	ZC317.4	WBGene00005224	srg-67
cea2.i.49260	ZK697.2	WBGene00022805	nhr-256
cea2.i.49371	ZK863.1	WBGene00014122	
cea2.i.50270	C10A4.4	WBGene00015665	
cea2.i.51118	C28G1.2	WBGene00016187	
cea2.i.51180	C31E10.1	WBGene00007842	
cea2.i.51905	C53C11.2	WBGene00016900	
cea2.i.52039	C55B6.1	WBGene00016939	
cea2.i.52686	F15A8.4	WBGene00017477	
cea2.i.52776	F16H9.2	WBGene00008901	nhr-27
cea2.i.53427	F34H10.2	WBGene00009379	
cea2.i.53554	F35G8.1	WBGene00018067	npr-7
cea2.i.54289	F52D10.4	WBGene00009931	
cea2.i.54424	F52G3.4	WBGene00018712	
cea2.i.55287	H11E01.1	WBGene00019186	fbxb-58
cea2.i.55364	K02A6.2	WBGene00019293	
cea2.i.56143	R01E6.6	WBGene00010970	glb-20
cea2.i.56272	R03G8.4	WBGene00010999	
cea2.i.56921	T07D1.3	WBGene00020302	
cea2.i.57039	T10E10.3	WBGene00020420	
cea2.i.57795	T27A8.5	WBGene00012077	
cea2.i.57883	W06B11.4	WBGene00001984	hog-1
cea2.i.58666	ZK662.5	WBGene00014040	
cea2.i.58747	ZK899.4	WBGene00006534	tba-8
cea2.i.58858	F28C12.3	WBGene00005045	sra-19
cea2.i.58873	F47D2.10	WBGene00005407	srh-194
cea2.i.58999	T28D9.11	WBGene00020899	
cea2.i.59012	Y105C5A.11	WBGene00005176	srg-19
cea2.i.59152	C13B7.3	WBGene00005137	srd-60
cea2.i.59197	C36C9.4	WBGene00016487	
cea2.i.59491	K08G2.5	WBGene00005364	srh-148
cea2.i.59523	T03E6.1	WBGene00006198	str-151
cea2.i.59869	ZC190.10	WBGene00022544	
cea2.i.59897	C01B4.9	WBGene00015273	mct-2
cea2.i.59995	Y82E9BR.9	WBGene00022342	
cea2.i.60643	C28D4.4	WBGene00007792	
cea2.p.00906	B0511.12	WBGene00015237	
cea2.p.01183	C01H6.7	WBGene00007256	swsn-9
cea2.p.03411	C34G6.1	WBGene00016418	hpo-27
cea2.p.03984	C36B1.11	WBGene00007978	
cea2.p.06313	F02E9.7	WBGene00008531	
cea2.p.06592	F09C3.1	WBGene00003980	pes-7
cea2.p.08559	F28B3.8	WBGene00002075	imb-1
cea2.p.100853	Y37E11AL.3	WBGene00021359	
cea2.p.101050	Y38H8A.1	WBGene00012635	
cea2.p.102601	Y55F3BR.8	WBGene00021945	lem-4
cea2.p.102802	Y57G11C.23	WBGene00013318	
cea2.p.10453	F43G9.5	WBGene00009668	cfim-1
cea2.p.104804	Y77E11A.12	WBGene00022313	
cea2.p.106309	ZK809.5	WBGene00014087	
cea2.p.10649	F45H11.4	WBGene00003233	mgl-2
cea2.p.108141	C06H5.7	WBGene00007395	dcar-1
cea2.p.108372	C10F3.7	WBGene00015679	
cea2.p.110395	C35A5.8	WBGene00007952	
cea2.p.110745	C38C3.3	WBGene00016512	
cea2.p.112176	F08F3.6	WBGene00017263	
cea2.p.112336	F09G2.3	WBGene00017312	pitr-5
cea2.p.114208	F21C10.11	WBGene00017660	
cea2.p.114369	F23H12.4	WBGene00005018	sqt-3
cea2.p.115997	F35E12.8	WBGene00009432	cld-9
cea2.p.116311	F38A6.2	WBGene00001248	elp-1
cea2.p.11824	F55A12.7	WBGene00000150	apm-1
cea2.p.118835	F55B12.4	WBGene00010089	hpo-31
cea2.p.120408	K06A4.3	WBGene00010593	gsnl-1
cea2.p.120646	K07C5.5	WBGene00010628	ceeh-2
cea2.p.122369	R10E8.4	WBGene00011210	
cea2.p.122577	R12G8.2	WBGene00006688	twk-36
cea2.p.124403	T09F5.9	WBGene00011668	clec-47
cea2.p.124605	T11A5.4	WBGene00011703	srab-19
cea2.p.126273	W01A11.1	WBGene00020909	
cea2.p.126508	W02G9.5	WBGene00020955	angl-1
cea2.p.128465	Y43F8B.3	WBGene00012814	
cea2.p.129952	Y70C5A.2	WBGene00013490	
cea2.p.130105	Y80D3A.2	WBGene00001258	emb-4
cea2.p.131801	ZK1055.7	WBGene00022848	
cea2.p.132024	B0395.3	WBGene00007175	
cea2.p.133616	C13E3.1	WBGene00015740	
cea2.p.133924	C15B12.1	WBGene00015783	
cea2.p.136033	C34F6.1	WBGene00007938	
cea2.p.136314	C35C5.6	WBGene00007956	trpp-9
cea2.p.13859	K04G2.6	WBGene00010565	vacl-14
cea2.p.138918	F01E11.5	WBGene00017157	tyra-2
cea2.p.141373	F18E9.7	WBGene00017573	
cea2.p.14174	K07A1.3	WBGene00010610	
cea2.p.144176	F41B4.1	WBGene00018257	
cea2.p.144524	F42E11.1	WBGene00003998	pgp-4
cea2.p.146776	F53B1.4	WBGene00018737	
cea2.p.147109	F54E4.3	WBGene00010059	
cea2.p.149236	K05B2.2	WBGene00019403	
cea2.p.149648	K09A9.1	WBGene00010700	nipi-3
cea2.p.151649	R08B4.1	WBGene00001690	grd-1
cea2.p.151946	R11B5.1	WBGene00044061	tbc-12
cea2.p.154311	T19D7.4	WBGene00020572	rund-1
cea2.p.154633	T21F4.1	WBGene00020658	
cea2.p.156880	ZC8.6	WBGene00022501	
cea2.p.157042	ZC373.7	WBGene00000749	col-176
cea2.p.158124	Y116A8A.4	WBGene00013775	
cea2.p.158413	Y57A10A.3	WBGene00013248	
cea2.p.159335	F22A3.6	WBGene00017691	ilys-5
cea2.p.18273	T25G3.2	WBGene00000496	chs-1
cea2.p.19958	Y18H1A.1	WBGene00021207	
cea2.p.20288	Y23H5B.6	WBGene00021277	
cea2.p.22066	Y48G10A.2	WBGene00013019	
cea2.p.22245	Y52B11A.9	WBGene00013128	dxbp-1
cea2.p.23946	Y71G12B.23	WBGene00022158	
cea2.p.24160	Y74C10AR.2	WBGene00022282	
cea2.p.25988	ZC308.4	WBGene00022586	
cea2.p.26137	ZC434.8	WBGene00013894	
cea2.p.28794	C01G6.5	WBGene00007227	
cea2.p.29161	C05C10.4	WBGene00007331	pho-11
cea2.p.31197	C23H3.5	WBGene00016021	
cea2.p.31585	C27D9.1	WBGene00016163	
cea2.p.33446	C52E2.4	WBGene00016883	
cea2.p.33770	C56C10.12	WBGene00016968	epg-5
cea2.p.35748	F09E5.7	WBGene00017285	
cea2.p.36020	F10G7.5	WBGene00017369	
cea2.p.38353	F32A5.6	WBGene00004198	prx-13
cea2.p.38575	F35C11.5	WBGene00009404	
cea2.p.40644	F54C9.10	WBGene00000187	arl-1
cea2.p.42505	K07D4.5	WBGene00019485	
cea2.p.42829	K09F6.4	WBGene00019587	
cea2.p.44883	R11F4.2	WBGene00020008	
cea2.p.45157	R166.3	WBGene00011303	
cea2.p.47132	T16A1.1	WBGene00020532	math-42
cea2.p.47432	T21B10.5	WBGene00011887	set-17
cea2.p.49107	W10G11.13	WBGene00021143	clec-132
cea2.p.49321	Y17G7B.12	WBGene00012465	
cea2.p.51198	Y51H1A.2	WBGene00013093	
cea2.p.51410	Y53C12A.3	WBGene00013139	
cea2.p.53407	ZK546.14	WBGene00022765	
cea2.p.53581	ZK675.4	WBGene00014067	
cea2.p.55133	B0361.6	WBGene00015160	
cea2.p.55380	B0412.3	WBGene00015173	trpp-11
cea2.p.57337	C14B9.8	WBGene00015754	
cea2.p.57634	C16C10.9	WBGene00007629	
cea2.p.59354	C38D4.4	WBGene00008005	
cea2.p.59497	C40H1.4	WBGene00001242	elo-4
cea2.p.61527	F10F2.2	WBGene00008654	
cea2.p.61827	F14F7.5	WBGene00008812	
cea2.p.64061	F42G9.7	WBGene00004922	snt-2
cea2.p.64273	F43D9.2	WBGene00004283	rab-33
cea2.p.66667	F58A4.2	WBGene00010227	
cea2.p.66867	F59B2.3	WBGene00010308	
cea2.p.69233	M03C11.2	WBGene00010839	chl-1
cea2.p.69487	M142.5	WBGene00010922	
cea2.p.72011	R151.5	WBGene00006592	dpy-31
cea2.p.72186	T04A8.5	WBGene00011407	ppat-1
cea2.p.74293	T20H4.3	WBGene00004189	pars-1
cea2.p.74621	T24C4.1	WBGene00020757	ucr-2.3
cea2.p.76297	Y39A1A.22	WBGene00012659	
cea2.p.76542	Y39A3CL.1	WBGene00021440	
cea2.p.78092	Y49E10.10	WBGene00013033	
cea2.p.78388	Y50D7A.4	WBGene00021754	hpo-29
cea2.p.79890	Y71H2AM.17	WBGene00022182	swsn-3
cea2.p.80111	Y75B8A.7	WBGene00013544	
cea2.p.82206	ZK370.8	WBGene00022722	
cea2.p.82402	ZK512.6	WBGene00001135	eat-4
cea2.p.84935	C01B10.1	WBGene00001091	drh-2
cea2.p.85209	C04C3.2	WBGene00015412	lgc-9
cea2.p.87032	C28C12.10	WBGene00006450	tag-77
cea2.p.87216	C31H1.8	WBGene00016291	
cea2.p.89046	C52D10.12	WBGene00016879	
cea2.p.89369	D1046.2	WBGene00008363	
cea2.p.91376	F28D1.9	WBGene00009218	acs-20
cea2.p.91584	F32B6.2	WBGene00009319	mccc-1
cea2.p.93636	F54D1.1	WBGene00010046	
cea2.p.94039	F55G1.15	WBGene00018907	
cea2.p.95548	K08E4.2	WBGene00010666	
cea2.p.95761	K09B11.2	WBGene00010709	nol-9
cea2.p.97623	T04B2.5	WBGene00011423	ipla-7
cea2.p.99749	W02A2.3	WBGene00004156	pqn-74
cea2.3.03014	C14A4.2	WBGene00000933	dap-3
cea2.3.05195	C35A5.3	WBGene00007947	
cea2.3.07967	E03H4.6	WBGene00008474	nhr-174
cea2.3.10699	F19G12.2	WBGene00017610	
cea2.3.17022	F56D6.1	WBGene00018970	clec-68
cea2.3.19671	K09B11.5	WBGene00010712	
cea2.3.22656	T04B8.5	WBGene00020207	
cea2.3.25074	T26F2.1	WBGene00012057	
cea2.3.28042	Y39B6A.47	WBGene00012703	nhr-145
cea2.3.29765	Y57G11C.6	WBGene00013304	
cea2.3.29932	Y59E9AL.6	WBGene00021996	
cea2.c.00744	C16C2.4	WBGene00007621	
cea2.c.02007	E01A2.3	WBGene00003029	lin-44
cea2.c.03833	F52B5.6	WBGene00004439	rpl-25.2
cea2.c.04066	F54D7.7	WBGene00023068	rpl-41.2
cea2.c.05704	T03F1.8	WBGene00020190	guk-1
cea2.c.05871	T08G11.5	WBGene00006765	unc-29
cea2.c.07699	Y54E10A.10	WBGene00021830	
cea2.c.09552	C06A8.4	WBGene00004823	skr-17
cea2.c.09882	C14A4.1	WBGene00007555	dohh-1
cea2.c.11471	F19B10.1	WBGene00017583	
cea2.c.11714	F28C6.10	WBGene00009209	
cea2.c.13442	K10B4.6	WBGene00000857	cwn-1
cea2.c.13627	R03H10.2	WBGene00019855	
cea2.c.15032	Y17G7B.22	WBGene00012473	
cea2.c.15269	Y46G5A.19	WBGene00012909	spds-1
cea2.c.16668	C05D2.8	WBGene00015469	
cea2.c.17258	C07H6.7	WBGene00003024	lin-39
cea2.c.19165	F37A8.4	WBGene00003748	nlp-10
cea2.c.21629	K10G9.3	WBGene00010757	pad-2
cea2.c.21926	M142.4	WBGene00006873	vab-7
cea2.c.23600	Y22D7AL.10	WBGene00021248	
cea2.c.23832	Y39A1C.3	WBGene00000475	cey-4
cea2.c.25180	ZK353.9	WBGene00022704	
cea2.c.25281	ZK637.2	WBGene00014022	
cea2.c.26744	C34D4.3	WBGene00016399	
cea2.c.26962	C46A5.9	WBGene00001827	hcf-1
cea2.c.28652	F38H4.10	WBGene00009551	
cea2.c.28853	F49C12.11	WBGene00009880	
cea2.c.30614	R09H10.3	WBGene00011181	
cea2.c.30804	T05E11.3	WBGene00011480	enpl-1
cea2.c.32057	Y54G2A.25	WBGene00002243	lad-2
cea2.c.32237	Y57G11C.12	WBGene00013308	nuo-3
cea2.c.33627	C04F5.8	WBGene00015450	
cea2.c.33918	C14C6.2	WBGene00015756	
cea2.c.35139	F07D3.2	WBGene00001449	flp-6
cea2.c.35222	F16B4.4	WBGene00017506	
cea2.c.36483	F53C11.3	WBGene00009973	
cea2.c.36606	F55A11.2	WBGene00006373	syx-5
cea2.c.38169	T05H4.5	WBGene00020268	hpo-19
cea2.c.38531	T10G3.5	WBGene00011696	eea-1
cea2.c.40027	Y59A8B.14	WBGene00003919	par-4
cea2.c.40205	Y108G3AL.1	WBGene00000838	cul-3
cea2.c.42196	C44C1.6	WBGene00016645	
cea2.c.44868	F40F4.4	WBGene00002255	lbp-3
cea2.c.44999	F43C9.4	WBGene00003245	mig-13
cea2.c.47178	R03E1.2	WBGene00010993	vha-20
cea2.c.47321	R11.1	WBGene00011226	
cea2.c.49382	C18G1.5	WBGene00001855	hil-4
cea2.c.49401	F45E1.6	WBGene00001945	his-71
cea2.d.00753	C17F4.7	WBGene00015913	
cea2.d.02756	F25E5.16	WBGene00017792	
cea2.d.02879	F28C12.2	WBGene00005044	sra-18
cea2.d.04204	F59C6.11	WBGene00010328	
cea2.d.04745	M02F4.2	WBGene00019736	
cea2.d.05414	T07F8.4	WBGene00020320	
cea2.d.06248	W03D2.7	WBGene00020982	ilys-6
cea2.d.07439	ZC190.4	WBGene00022538	
cea2.d.08181	K07G6.1	WBGene00019502	
cea2.d.08190	Y43D4A.1	WBGene00012787	
cea2.d.09948	C01F6.3	WBGene00000374	cyp-31A1
cea2.d.11081	C06E1.5	WBGene00015520	fip-3
cea2.d.12587	C14A6.1	WBGene00007565	clec-48
cea2.d.13985	C24D10.7	WBGene00016058	nspd-3
cea2.d.14201	C25A8.2	WBGene00016083	
cea2.d.15396	C34C12.1	WBGene00007920	
cea2.d.16446	C42C1.4	WBGene00016582	
cea2.d.16610	C44B7.8	WBGene00004058	pmp-1
cea2.d.19411	F09E5.10	WBGene00017288	
cea2.d.19616	F10E7.1	WBGene00017343	
cea2.d.21223	F18C5.4	WBGene00017559	mpz-3
cea2.d.22142	F26A1.4	WBGene00017803	
cea2.d.23444	F33H12.6	WBGene00018020	
cea2.d.23702	F35F10.4	WBGene00018054	
cea2.d.24764	F40F12.7	WBGene00009595	
cea2.d.26335	F45E6.6	WBGene00009728	sdz-19
cea2.d.26390	F46A8.9	WBGene00009752	
cea2.d.32314	K05F1.7	WBGene00003456	msp-63
cea2.d.33663	M01B2.4	WBGene00010798	srbc-76
cea2.d.33721	M01E10.3	WBGene00019709	
cea2.d.34945	R09E10.1	WBGene00011171	
cea2.d.36813	T04C12.5	WBGene00000064	act-2
cea2.d.37110	T05B4.13	WBGene00020244	
cea2.d.41834	Y102A5C.32	WBGene00005581	sri-69
cea2.d.43089	Y27F2A.7	WBGene00005546	sri-34
cea2.d.44324	Y47D7A.10	WBGene00021622	hpo-37
cea2.d.47270	Y87G2A.8	WBGene00013597	gpi-1
cea2.d.47453	Y9C9A.10	WBGene00006201	str-155
cea2.i.00004	B0041.1	WBGene00015006	
cea2.i.00090	B0379.6	WBGene00007158	
cea2.i.00893	C46H11.3	WBGene00016729	
cea2.i.01014	C48B6.8	WBGene00016744	bbs-9
cea2.i.01768	F17B5.2	WBGene00008906	oac-17
cea2.i.01880	F23C8.11	WBGene00017739	
cea2.i.02649	F43G9.8	WBGene00009670	
cea2.i.02801	F48A9.1	WBGene00018581	
cea2.i.03523	K04G2.10	WBGene00010568	
cea2.i.03632	K07A12.7	WBGene00010624	mrps-15
cea2.i.04507	T09E11.4	WBGene00011653	oac-43
cea2.i.04620	T10E9.6	WBGene00020416	
cea2.i.05400	W09C5.4	WBGene00002116	ins-33
cea2.i.05527	Y110A7A.2	WBGene00022454	
cea2.i.06387	Y50C1A.2	WBGene00021734	
cea2.i.06474	Y53C10A.3	WBGene00013134	hsf-2
cea2.i.07415	ZC581.1	WBGene00022631	nekl-2
cea2.i.07568	ZK265.1	WBGene00013955	kri-1
cea2.i.08532	C01G12.5	WBGene00007245	
cea2.i.08653	C05C10.1	WBGene00007328	pho-10
cea2.i.09289	C17G10.2	WBGene00015916	
cea2.i.09396	C23H3.3	WBGene00016019	
cea2.i.10131	C49D10.4	WBGene00016773	oac-10
cea2.i.10238	C50E10.5	WBGene00016828	sre-52
cea2.i.11021	F12A10.1	WBGene00017390	
cea2.i.11099	F13H8.5	WBGene00017438	
cea2.i.11822	F31E8.3	WBGene00006380	tab-1
cea2.i.11919	F34D6.5	WBGene00005574	sri-62
cea2.i.12513	F44G4.6	WBGene00009715	
cea2.i.12615	F45C12.5	WBGene00018436	fbxb-11
cea2.i.13294	F58A6.6	WBGene00019025	srb-16
cea2.i.13394	F58G1.7	WBGene00010269	
cea2.i.14149	K12H6.5	WBGene00019685	
cea2.i.14282	M176.1	WBGene00006429	arrd-3
cea2.i.14895	T05A8.2	WBGene00020228	
cea2.i.14988	T05C12.9	WBGene00011472	
cea2.i.15778	T22C8.6	WBGene00011927	
cea2.i.15904	T24E12.8	WBGene00006003	srx-112
cea2.i.16648	Y27F2A.6	WBGene00021298	
cea2.i.16739	Y38E10A.9	WBGene00012587	
cea2.i.17467	Y57A10A.8	WBGene00013253	
cea2.i.17576	Y57G7A.4	WBGene00005813	srw-66
cea2.i.18172	ZK930.6	WBGene00014156	
cea2.i.18327	B0244.7	WBGene00015082	
cea2.i.19150	C50C3.1	WBGene00016799	
cea2.i.19219	E02H9.4	WBGene00017102	
cea2.i.20174	K11H3.4	WBGene00010781	
cea2.i.20257	M04D8.6	WBGene00010864	xbx-3
cea2.i.21294	W09D6.2	WBGene00006287	str-261
cea2.i.21436	Y119D3B.16	WBGene00022493	mrpl-45
cea2.i.22301	Y67D2.7	WBGene00022057	
cea2.i.22421	Y71H2AM.8	WBGene00022173	set-27
cea2.i.23070	B0478.3	WBGene00015202	
cea2.i.23145	B0564.4	WBGene00007204	best-2
cea2.i.23809	C28C12.3	WBGene00016179	
cea2.i.23950	C31H1.2	WBGene00016287	
cea2.i.24709	C49H3.4	WBGene00016791	
cea2.i.25492	F21D5.9	WBGene00009014	
cea2.i.25609	F27C8.4	WBGene00005003	spp-18
cea2.i.26289	F47C12.10	WBGene00005432	srh-222
cea2.i.26376	F49E11.3	WBGene00000134	amt-2
cea2.i.27028	H25K10.7	WBGene00005808	srw-61
cea2.i.27173	K02B2.6	WBGene00019297	
cea2.i.27775	R09E10.4	WBGene00011174	acs-23
cea2.i.27923	R11E3.1	WBGene00020003	
cea2.i.28602	T26A8.3	WBGene00020826	
cea2.i.28694	T28F3.7	WBGene00012133	
cea2.i.29393	Y17G9B.7	WBGene00021204	fbxb-77
cea2.i.29535	Y37E11AM.1	WBGene00021365	smgl-2
cea2.i.30373	Y4C6B.6	WBGene00021160	gba-4
cea2.i.30448	Y54G2A.20	WBGene00021885	
cea2.i.31333	Y76B12C.1	WBGene00022295	cng-2
cea2.i.31428	Y9C9A.1	WBGene00021176	
cea2.i.32048	B0348.2	WBGene00015152	
cea2.i.32122	B0507.5	WBGene00015222	
cea2.i.32730	C06B3.9	WBGene00006278	str-252
cea2.i.32807	C07G3.6	WBGene00006256	str-225
cea2.i.33463	C16D9.6	WBGene00015861	
cea2.i.33556	C17E7.7	WBGene00015902	nhr-159
cea2.i.34151	C35A5.1	WBGene00000173	aqp-5
cea2.i.34233	C36C5.5	WBGene00016474	
cea2.i.34839	C50E3.3	WBGene00016815	clec-213
cea2.i.34919	C50H11.14	WBGene00016859	srt-5
cea2.i.35615	D2023.4	WBGene00008408	
cea2.i.35713	E02C12.2	WBGene00005937	srx-46
cea2.i.36263	F10G2.8	WBGene00005402	srh-187
cea2.i.36929	F18E3.9	WBGene00005825	srw-78
cea2.i.37030	F20A1.2	WBGene00017614	
cea2.i.37757	F26G5.5	WBGene00006242	str-209
cea2.i.37900	F28G4.3	WBGene00009228	
cea2.i.38551	F37B4.12	WBGene00006104	str-39
cea2.i.38628	F38E1.11	WBGene00018183	
cea2.i.39260	F46B6.2	WBGene00009768	
cea2.i.39335	F47C10.3	WBGene00018541	nhr-186
cea2.i.39952	F55C5.6	WBGene00010095	
cea2.i.40053	F57A10.1	WBGene00006077	str-9
cea2.i.40628	H12D21.4	WBGene00010380	mpst-2
cea2.i.40725	H24D24.2	WBGene00005805	srw-58
cea2.i.41291	K07C11.1	WBGene00003937	pax-1
cea2.i.41373	K07C6.6	WBGene00005954	srx-63
cea2.i.42067	M162.1	WBGene00010927	clec-259
cea2.i.42196	R03H4.1	WBGene00019849	oac-40
cea2.i.42892	R11G11.6	WBGene00020014	
cea2.i.43877	T06E4.11	WBGene00004146	pqn-63
cea2.i.44542	T15B7.10	WBGene00020522	
cea2.i.44597	T16A9.2	WBGene00006261	str-230
cea2.i.45277	T26E4.5	WBGene00012047	
cea2.i.46008	Y102A5C.16	WBGene00013621	clec-239
cea2.i.46088	Y113G7A.10	WBGene00013747	spe-19
cea2.i.46742	Y38H6C.15	WBGene00012627	
cea2.i.46874	Y39D8B.1	WBGene00021449	mltn-7
cea2.i.47635	Y51A2B.4	WBGene00013068	
cea2.i.48243	Y94A7B.9	WBGene00005508	srh-304
cea2.i.48349	ZC132.4	WBGene00022523	
cea2.i.49066	ZK262.8	WBGene00013953	
cea2.i.49163	ZK488.8	WBGene00005857	srw-110
cea2.i.50053	C06E2.1	WBGene00015527	
cea2.i.50866	C23F12.3	WBGene00016008	
cea2.i.50973	C25B8.5	WBGene00016089	aexr-1
cea2.i.51711	C44H4.6	WBGene00008095	
cea2.i.51799	C49F5.3	WBGene00008207	
cea2.i.52539	F11A1.2	WBGene00008668	
cea2.i.53248	F25F6.1	WBGene00017794	mltn-13
cea2.i.53347	F29G6.2	WBGene00009258	
cea2.i.54063	F47B7.6	WBGene00018537	
cea2.i.54178	F48C11.3	WBGene00003741	nlp-3
cea2.i.55123	H02F09.2	WBGene00019145	
cea2.i.55867	K10C2.6	WBGene00019621	
cea2.i.55986	M03A8.3	WBGene00019749	
cea2.i.56735	T01H10.3	WBGene00011356	lgc-15
cea2.i.56831	T04F8.4	WBGene00011443	cutl-11
cea2.i.57637	T24D3.1	WBGene00003180	med-1
cea2.i.57716	T25D1.3	WBGene00020795	
cea2.i.58395	ZC504.1	WBGene00013916	
cea2.i.58548	ZK377.1	WBGene00006952	wrt-6
cea2.i.58832	E03H12.6	WBGene00017113	srz-24
cea2.i.58964	T06G6.2	WBGene00005050	sra-24
cea2.i.58981	T16A1.5	WBGene00020536	
cea2.i.59081	ZK250.6	WBGene00022689	math-48
cea2.i.59134	C01B4.5	WBGene00005138	srd-61
cea2.i.59418	F47D2.1	WBGene00018552	srt-19
cea2.i.59449	H05B21.2	WBGene00005454	srh-248
cea2.i.59734	Y52D5A.1	WBGene00021792	
cea2.i.59962	Y102A5C.12	WBGene00013618	fbxa-205
cea2.i.59978	Y37F4.4	WBGene00021385	
cea2.p.00513	B0261.6	WBGene00015094	
cea2.p.02730	C30F8.3	WBGene00016259	
cea2.p.03082	C32E8.11	WBGene00016326	ubr-1
cea2.p.05710	D1007.5	WBGene00017003	
cea2.p.06003	D2030.7	WBGene00008417	
cea2.p.08054	F26A3.1	WBGene00009140	
cea2.p.08279	F27C1.3	WBGene00017853	
cea2.p.100418	Y10G11A.1	WBGene00012423	
cea2.p.100580	Y24F12A.2	WBGene00012497	ragc-1
cea2.p.102103	Y54G2A.4	WBGene00021870	samt-1
cea2.p.102323	Y54G2A.35	WBGene00021897	ser-6
cea2.p.104136	Y73B6BL.1	WBGene00022231	tyr-6
cea2.p.104375	Y73B6BL.27	WBGene00022248	
cea2.p.105961	ZK616.9	WBGene00004992	spp-7
cea2.p.107693	C04F5.3	WBGene00006782	unc-46
cea2.p.107889	C05E4.3	WBGene00005642	srp-1
cea2.p.109877	C27A7.7	WBGene00005592	srj-4
cea2.p.110158	C31A11.7	WBGene00007835	oac-7
cea2.p.111847	D1054.15	WBGene00006481	plrg-1
cea2.p.11199	F52B5.1	WBGene00009920	abts-1
cea2.p.113569	F18E2.3	WBGene00004738	scc-3
cea2.p.113973	F20A1.9	WBGene00017620	tofu-2
cea2.p.11562	F54A5.1	WBGene00018786	hmbx-1
cea2.p.115820	F33E11.1	WBGene00003614	nhr-15
cea2.p.117793	F53C11.1	WBGene00009971	
cea2.p.117941	F53F4.7	WBGene00009990	
cea2.p.120255	K01D12.6	WBGene00010465	
cea2.p.121982	R04B5.11	WBGene00011008	
cea2.p.122204	R08E5.1	WBGene00019961	
cea2.p.123781	T06C12.10	WBGene00011517	cgt-1
cea2.p.124045	T07F10.3	WBGene00011589	
cea2.p.125784	T24A6.20	WBGene00020756	
cea2.p.125946	T26H2.9	WBGene00003669	nhr-79
cea2.p.127887	Y38H6C.19	WBGene00012631	
cea2.p.128024	Y39B6A.25	WBGene00012684	
cea2.p.129516	Y58G8A.1	WBGene00021981	lgc-26
cea2.p.129713	Y60A3A.10	WBGene00000987	dhs-24
cea2.p.131223	ZC513.6	WBGene00003865	oma-2
